EM_QUAL_DEPARTAMENTO_DO_CEPEL_VOCE_ESTA_ALOCADO,HA_QUANTO_TEMPO_VOCE_JA_PROGRAMA_DESENVOLVE_SISTEMAS,RESPOSTA,TECNOLOGIA,TOTAL,CATEGORIA
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,VAGRANT,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,ANSIBLE,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,CHEF,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,CROSSPLANE,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,NORNIR,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,OPENTOFU,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,OUTRO,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,PULUMI,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,PUPPET,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,SALT,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,TERRAFORM,1,INFRAESTRUTURA_COMO_CODIGO
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,VAGRANT,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Me interesso em usar,TERRAFORM,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não preciso / Não se aplica,OUTRO,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,ANSIBLE,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,CHEF,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,CROSSPLANE,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,NORNIR,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,OPENTOFU,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,PULUMI,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,PUPPET,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,SALT,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,1-2 anos,Não tenho opinião / Não sei,VAGRANT,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,ANSIBLE,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,CHEF,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,CROSSPLANE,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,NORNIR,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,OPENTOFU,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,OUTRO,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,PULUMI,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,PUPPET,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,SALT,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,TERRAFORM,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,3-5 anos,Não tenho opinião / Não sei,VAGRANT,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Já usei,TERRAFORM,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,ANSIBLE,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,CHEF,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,CROSSPLANE,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,NORNIR,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,OPENTOFU,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,OUTRO,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,PULUMI,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,PUPPET,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,SALT,1,INFRAESTRUTURA_COMO_CODIGO
DT/DTS - Depto de Transição Energética e Sustentabilidade,5-10 anos,Não tenho opinião / Não sei,VAGRANT,1,INFRAESTRUTURA_COMO_CODIGO
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,ARGOCD,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,BITBUCKET_PIEPELINES,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,CIRCLE_CI,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,FLUXCD,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,GITHUB_ACTIONS,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,GITLAB_CICD,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,JENKINS,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,OCTOPUSDEPLOY,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,OUTRO,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,TEAMCITY,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,3-5 anos,Não tenho opinião / Não sei,TRAVIS_CI,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Já usei,JENKINS,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,ARGOCD,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,BITBUCKET_PIEPELINES,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,CIRCLE_CI,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,FLUXCD,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,GITHUB_ACTIONS,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,GITLAB_CICD,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,OCTOPUSDEPLOY,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,OUTRO,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,TEAMCITY,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,5-10 anos,Me interesso em usar,TRAVIS_CI,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Já usei,JENKINS,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,ARGOCD,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,BITBUCKET_PIEPELINES,3,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,GITHUB_ACTIONS,2,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,GITLAB_CICD,2,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Me interesso em usar,JENKINS,2,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,ARGOCD,2,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,CIRCLE_CI,3,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,FLUXCD,3,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,OCTOPUSDEPLOY,3,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,OUTRO,3,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,TEAMCITY,3,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Não tenho opinião / Não sei,TRAVIS_CI,3,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,GITHUB_ACTIONS,1,CI_CD
DT/DGA - Depto de Tecnologia em Gestão de Ativos,Mais de 10 anos,Uso atualmente,GITLAB_CICD,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,BITBUCKET_PIEPELINES,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Já usei,JENKINS,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,ARGOCD,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,CIRCLE_CI,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,FLUXCD,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,GITHUB_ACTIONS,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,JENKINS,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,OCTOPUSDEPLOY,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,TEAMCITY,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Me interesso em usar,TRAVIS_CI,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,ARGOCD,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,BITBUCKET_PIEPELINES,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,CIRCLE_CI,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,FLUXCD,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,GITLAB_CICD,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,OCTOPUSDEPLOY,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,OUTRO,2,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,TEAMCITY,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Não tenho opinião / Não sei,TRAVIS_CI,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,GITHUB_ACTIONS,1,CI_CD
DT/DID - Depto de IA e Dados,5-10 anos,Uso atualmente,GITLAB_CICD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Já usei,GITHUB_ACTIONS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Já usei,GITLAB_CICD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,ARGOCD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,BITBUCKET_PIEPELINES,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Me interesso em usar,FLUXCD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,CIRCLE_CI,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,OCTOPUSDEPLOY,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,OUTRO,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Não tenho opinião / Não sei,TRAVIS_CI,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,JENKINS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",1-2 anos,Uso atualmente,TEAMCITY,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,BITBUCKET_PIEPELINES,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,CIRCLE_CI,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,GITHUB_ACTIONS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,GITLAB_CICD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,TEAMCITY,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Me interesso em usar,TRAVIS_CI,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,ARGOCD,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,CIRCLE_CI,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,FLUXCD,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,OCTOPUSDEPLOY,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,OUTRO,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Não tenho opinião / Não sei,TRAVIS_CI,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,GITHUB_ACTIONS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,GITLAB_CICD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",3-5 anos,Uso atualmente,JENKINS,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não preciso / Não se aplica,OUTRO,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,ARGOCD,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,BITBUCKET_PIEPELINES,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,CIRCLE_CI,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,FLUXCD,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,GITHUB_ACTIONS,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,GITLAB_CICD,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,JENKINS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,OCTOPUSDEPLOY,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,OUTRO,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,TEAMCITY,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Não tenho opinião / Não sei,TRAVIS_CI,2,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",5-10 anos,Uso atualmente,JENKINS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Já usei,GITHUB_ACTIONS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Me interesso em usar,BITBUCKET_PIEPELINES,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,ARGOCD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,CIRCLE_CI,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,FLUXCD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,GITLAB_CICD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,OCTOPUSDEPLOY,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,OUTRO,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,TEAMCITY,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Não tenho opinião / Não sei,TRAVIS_CI,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Mais de 10 anos,Uso atualmente,JENKINS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,ARGOCD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,BITBUCKET_PIEPELINES,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,CIRCLE_CI,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,FLUXCD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,GITHUB_ACTIONS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,GITLAB_CICD,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,JENKINS,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,OCTOPUSDEPLOY,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,OUTRO,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,TEAMCITY,1,CI_CD
"DT/DPC - Depto de Planejamento Energético, Comercialização de Energia e Regulação",Menos de 1 ano,Não tenho opinião / Não sei,TRAVIS_CI,1,CI_CD
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Já usei,GITHUB_ACTIONS,1,CI_CD
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Já usei,GITLAB_CICD,1,CI_CD
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Já usei,TEAMCITY,1,CI_CD
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Me interesso em usar,BITBUCKET_PIEPELINES,1,CI_CD
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Me interesso em usar,JENKINS,1,CI_CD
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,ARGOCD,1,CI_CD
DT/DSE - Depto de Sistemas Eletroenergéticos,Mais de 10 anos,Não tenho opinião / Não sei,CIRCLE_CI,1,CI_CD
